dlga_oim_guild_master_ask:oim_send_caravan_generik|Yes, I'd like to send a caravan.
dlga_oim_guild_master_ask:oim_buy_trayd_patend|I would like to get a trade permit.
dlga_oim_buy_trayd_patend:oim_buy_trayd_patend_1|I should think that for you, {playername}, a trade permit can be issued on the spot for a mere 2500 thaler.
dlga_oim_buy_trayd_patend_1:oim_buy_trayd_patend_2|I am willing to pay this amount. 
dlga_oim_buy_trayd_patend_2:oim_guild_master_talk|Excellent. Here is the document and the seal... 
dlga_oim_buy_trayd_patend_1:oim_guild_master_talk|That is too expensive for me.
dlga_oim_guild_master_ask:mayor_pretalk|Let's talk about something else.
dlga_oim_send_caravan_generik:oim_send_caravan_which_goods|Which goods do you want to trade?   
dlga_oim_send_caravan_generik:oim_send_caravan_give_up|I am afraid, we don't have enough items in stock to furnish the caravan.
dlga_oim_send_caravan_generik:oim_send_caravan_give_up.1|You do not have enough money to afford the caravan.
dlga_oim_send_caravan_give_up:mayor_pretalk|{s2}
dlga_oim_send_caravan_which_goods:oim_send_caravan_which_town|{s5}, price: {reg0} thaler.
dlga_oim_send_caravan_which_goods:mayor_pretalk|{s2}
dlga_oim_send_caravan_which_town:oim_send_caravan_town_selected|And where would you like to send the caravan?
dlga_oim_send_caravan_town_selected:oim_send_caravan_finish|{s1}
dlga_oim_send_caravan_town_selected:mayor_pretalk|Some other time.
dlga_oim_send_caravan_finish:oim_send_caravan_town_select_go_on4|Very well, that shouldn't be a problem. The caravan shall head to {s1}. I guess the journey will take {reg1} hours. And how many {s2} would you like to send?
dlga_oim_send_caravan_town_select_go_on4:oim_send_caravan_town_select_go_on4b|A great caravan ({reg0} thaler, 20 goods).
dlga_oim_send_caravan_town_select_go_on4:oim_send_caravan_town_select_go_on4b.1|A big caravan ({reg0} thaler, 15 goods).
dlga_oim_send_caravan_town_select_go_on4:oim_send_caravan_town_select_go_on4b.2|A medium caravan ({reg0} thaler, 10 goods).
dlga_oim_send_caravan_town_select_go_on4:oim_send_caravan_town_select_go_on4b.3|A small caravan ({reg0} thaler, 5 goods).
dlga_oim_send_caravan_town_select_go_on4:mayor_pretalk|{s2} 
dlga_oim_send_caravan_town_select_go_on4b:oim_send_caravan_town_select_go_on4c|All right. There will be one caravan master leading the caravan. How many caravan guards do you want as escort?
dlga_oim_send_caravan_town_select_go_on4c:oim_send_caravan_town_select_go_on5|{reg5}, price: {reg0} thaler.
dlga_oim_send_caravan_town_select_go_on5:close_window|All right, that should be just fine. {s2} -- that will cost you {reg1} thaler.
dlga_oim_caravan_master_dlg:close_window|Yes, let's move out as soon as possible!
dlga_prisoner_chat:prisoner_chat_oim|Don't even try to run from me!
dlga_prisoner_chat_oim:prisoner_chat_oim_2|And what do you want?
dlga_prisoner_chat_oim_2:prisoner_chat_oim_3|I think you should be set free...
dlga_prisoner_chat_oim_2:close_window|Never mind.
dlga_prisoner_chat_oim_3:prisoner_chat_oim_5|And what is it you want?
dlga_prisoner_chat_oim_5:prisoner_chat_oim_5_money|Release for ransom...
dlga_prisoner_chat_oim_5_money:prisoner_chat_oim_5_money_goon|I can pay {reg0} thaler for my freedom.
dlga_prisoner_chat_oim_5_money_goon:close_window|Well then, you are free.
dlga_prisoner_chat_oim_5_money_goon:close_window.1|Your offer is not good enough for me.
dlga_prisoner_chat_oim_5:prisoner_chat_oim_5_honor1|Free the prisoner unconditionally...
dlga_prisoner_chat_oim_5_honor1:prisoner_chat_oim_5_honor|Well, if you would let me go for free, then you are truly a friend to our people.
dlga_prisoner_chat_oim_5_honor:prisoner_chat_oim_5_honor_goon|Well then, you are free.
dlga_prisoner_chat_oim_5_honor_goon:close_window|You are a {man/woman} of honor. You have my gratitude.
dlga_prisoner_chat_oim_5_honor:close_window|Never mind.
dlga_prisoner_chat_oim_5:close_window|I'll be watching you.
dlga_oim_monfor_auto_response:close_window|Forgive me, my friend, but I have urgent business. Let us talk another time.
dlga_oim_zagloba_help_answer:close_window.1|Death to foes of the Polish Commonwealth!
dlga_oim_zagloba_auto_help:oim_zagloba_stab|I want to give you a piece of advice.
dlga_oim_zagloba_stab:member_talk|Death to the foes of the Polish Commonwealth!
dlga_oim_lord_sp_task:lord_pretalk|I don't have any work for you.
dlga_oim_radzivil_dlg_orders:close_window.1|So far I have no job for you.
dlga_oim_dmitriy_razin_sp_task:supported_pretender_pretalk|No.
dlga_oim_zagloba_auto_reject:close_window|Excuse me, I am busy.
dlga_oim_getman_mamay_auto_reject:close_window|Excuse me, I am busy.
dlga_start:bandit_introduce|Warning: This line should never display.
dlga_bandit_introduce:bandit_talk|{s5}
dlga_bandit_talk:close_window|I'll give you nothing but cold steel, you scum!
dlga_bandit_talk:bandit_barter|There's no need to fight. I can pay you to let me pass.
dlga_bandit_barter:bandit_barter_2|Silver without blood -- that's our favorite kind. Pay us {reg5} thaler and we'll let you be on your way.
dlga_bandit_barter_2:bandit_barter_3a|Very well, take it.
dlga_bandit_barter_2:bandit_barter_3b|I don't have that much money with me.
dlga_bandit_barter_3b:close_window|That's too bad. I guess we'll just have to sell you into slavery. Take {him/her}, lads!
dlga_bandit_barter:close_window|Hey, I've heard of you! You slaughter us freebooters like dogs, and now you expect us to let you go for a few stinking coins? Forget it. You gave us no quarter, and you'll get none from us.
dlga_bandit_barter_3a:close_window|Heh, that wasn't so hard, now was it? All right, we'll let you go now. Be off.
dlga_start:bandit_meet|Eh? What is it?
dlga_bandit_meet:bandit_attack|Your luck has run out, wretch. Prepare to die!
dlga_bandit_attack:close_window|{s5}
dlga_bandit_meet:close_window|Never mind, I have no business with you.
dlga_start:troublesome_bandits_intro_1|This is a most unlucky day for you. We are the worst people you can meet in these parts...
dlga_troublesome_bandits_intro_1:troublesome_bandits_intro_2|Heh. For me, you are nothing more than the usual riffraff. They're offering good money for your heads in {s1}.
dlga_troublesome_bandits_intro_2:close_window|A bounty hunter! ... We hate bounty hunters! Kill {him/her}! Kill {him/her} now!
dlga_start:disbanded_troop_ask|Do you want us to follow you?
dlga_disbanded_troop_ask:disbanded_troop_join|Yes. Let us ride together.
dlga_disbanded_troop_ask:close_window|No. Not just now.
dlga_disbanded_troop_join:close_window|You do not have room in your party for us.
dlga_disbanded_troop_join:close_window.1|We are at your command.
dlga_start:enemy_talk_1|You will not capture me again. Not this time.
dlga_enemy_talk_1:enemy_talk_2|You don't have a chance against me. Give up.
dlga_enemy_talk_2:close_window|I will give up when you are dead!
dlga_start:party_encounter_routed_agents_are_caught|I beg you, please leave us alone.
dlga_party_encounter_routed_agents_are_caught:party_encounter_routed_agents_are_caught2|Do you think you can run away from me? You will be my prisoner or die!
dlga_party_encounter_routed_agents_are_caught:close_window|Ok. We'll leave you in peace this time, but do not show your face to us again.
dlga_party_encounter_routed_agents_are_caught2:close_window|Have you no mercy? Very well -- we will fight you to the last man!
dlga_party_encounter_routed_agents_are_caught2:close_window.1|{s1}
dlga_prisoner_chat:prisoner_chat_2|Do not try running away or trying something stupid. I will be watching you.
dlga_prisoner_chat_2:close_window|No, I swear I won't.
dlga_start:town_merchant_talk|Greetings, {your lordship/my lady}. How may I serve you today?
dlga_start:town_merchant_talk.1|Good day. What can I do for you?
dlga_town_merchant_talk:trade_requested_weapons|I want to buy a new weapon. Show me your wares.
dlga_town_merchant_talk:trade_requested_armor|I am looking for some equipment. Show me what you have.
dlga_town_merchant_talk:trade_requested_horse|I am thinking of buying a horse.
dlga_trade_requested_weapons:merchant_trade|Ah, yes {sir/madam}. These arms are the best you'll find anywhere.
dlga_trade_requested_armor:merchant_trade|Of course, {sir/madam}. You'll never find better quality armor than this.
dlga_trade_requested_horse:merchant_trade|You have a fine eye for horses, {sir/madam}. You won't find better beasts anywhere else.
dlga_merchant_trade:town_merchant_talk|Anything else?
dlga_town_merchant_talk:merchant_gossip|Tell me. What are people talking about these days?
dlga_merchant_gossip:town_merchant_talk|Well, there's nothing new lately. Prices, weather, the war, the same old things.
dlga_town_merchant_talk:close_window|Goodbye.
dlga_start:town_dweller_talk|My {lord/lady}?
dlga_start:town_dweller_talk.1|Good day, {sir/madam}.
dlga_town_dweller_talk:town_dweller_ask_fugitive|I am looking for a man by the name of {s4}. I was told he may be hiding here.
dlga_town_dweller_ask_fugitive:close_window|Strangers come and go to our village, {sir/madam}. If he is hiding here, you will surely find him if you look around.
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town_ask_item|Pardon me, but is that a {s5} you're wearing?
dlga_town_dweller_quest_meet_spy_in_enemy_town_ask_item:town_dweller_talk|{s6}
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_know|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_dont_know|Eh? What kind of gibberish is that?
dlga_town_dweller_quest_meet_spy_in_enemy_town_dont_know:close_window|Never mind.
dlga_town_dweller_quest_meet_spy_in_enemy_town_know:town_dweller_quest_meet_spy_in_enemy_town_chat|{s4} sent me to collect your reports. Do you have them with you?
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat:town_dweller_quest_meet_spy_in_enemy_town_chat_2|You have arrived at last. Here they are. Be sure they reach {s4} intact and without delay.
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat_2:close_window|Farewell.
dlga_town_dweller_talk:town_dweller_ask_info|What can you tell me of this village?
dlga_town_dweller_talk:town_dweller_ask_info.1|What can you tell me about this town?
dlga_town_dweller_ask_info:close_window|{s10} {s11}
dlga_town_dweller_talk:town_dweller_ask_situation|How is life here?
dlga_town_dweller_ask_situation:town_dweller_poor|Disaster has struck my family, {sir/madam}. A pestilence has taken our crops, and my poor children lay at home, hungry and sick. And my neighbors are too poor themselves to help me.
dlga_town_dweller_ask_situation:town_dweller_poor.1|My life is miserable, {sir/madam}. I have not been able to find a job for months, and my poor children go to bed hungry each night. My neighbors are too poor themselves to help me.
dlga_town_dweller_poor:town_dweller_poor_paid|Then take these 300 thaler. I hope this will help you and your family.
dlga_town_dweller_poor:town_dweller_poor_not_paid|Then you must work harder, and bear your burden without complaining.
dlga_town_dweller_poor_not_paid:close_window|Yes {sir/madam}. I will do as you say.
dlga_town_dweller_poor_paid:close_window|{My lord/My good lady}. You are so good and generous. I will tell everyone how you helped us.
dlga_town_dweller_ask_situation:close_window|Thank you for your kindness {sir/madam}. You have done a great thing here. I will pray for you every day.
dlga_town_dweller_ask_situation:town_dweller_talk|Times are hard, {sir/madam}. We work hard all day, yet we go to sleep hungry most nights.
dlga_town_dweller_ask_situation:town_dweller_talk.1|Times are hard, {sir/madam}. But we count our blessings.
dlga_town_dweller_ask_situation:town_dweller_talk.2|We are not doing too badly {sir/madam}. We count our blessings.
dlga_town_dweller_talk:town_dweller_ask_rumor|What is the latest rumor around here?
dlga_town_dweller_ask_rumor:town_dweller_talk|I don't know anything that would be of interest to you.
dlga_town_dweller_ask_rumor:town_dweller_talk.1|{s61}
dlga_town_dweller_ask_rumor:town_dweller_talk.2|I haven't heard anything interesting lately.
dlga_town_dweller_talk:close_window|Leave...
dlga_start:player_castle_guard_talk|Yes {sir/madam}?
dlga_player_castle_guard_talk:player_castle_guard_talk_2|How goes the watch, soldier?
dlga_player_castle_guard_talk_2:player_castle_guard_talk_3|All is quiet {sir/madam}. Nothing to report.
dlga_player_castle_guard_talk_3:close_window|Good. Keep your eyes open.
dlga_start:close_window.24|Good day, {sir/my lady}. Your presence is a honor for {s10}.
dlga_start:close_window.25|Step right while you're here, and you'll have no trouble.
dlga_start:hall_guard_talk|Your orders, {my lord/my lady}?
dlga_start:close_window.26|No talking on the sentry post, {sir/madam}.
dlga_hall_guard_talk:hall_guard_duty|Stay on duty and let me know if anyone comes to see me.
dlga_hall_guard_duty:close_window|Yes, {my lord/my lady}. As you wish.
dlga_hall_guard_talk:hall_guard_arrest|I want you to arrest this {man/woman} immediately!
dlga_hall_guard_arrest:hall_guard_arrest_2|Who do you want arrested {sir/madam}?
dlga_hall_guard_arrest_2:close_window|Ah, never mind my high spirits lads.
dlga_hall_guard_arrest_2:close_window.1|Forget it. I will find another way to deal with this.
dlga_enemy_defeated:close_window|Argh! I hate this.
dlga_party_relieved:close_window|Thank you for helping us against those bastards.
dlga_start:battle_reason_stated|I will drink from your skull!
dlga_member_chat:regular_member_talk|Your orders {sir/madam}?
dlga_regular_member_talk:view_regular_char_requested|Tell me about yourself
dlga_view_regular_char_requested:do_regular_member_view_char|Aye {sir/madam}. I have no secrets from you.
dlga_do_regular_member_view_char:regular_member_talk|Anything else?
dlga_regular_member_talk:close_window|Nothing. Keep moving.
dlga_start:party_encounter_hostile_attacker|You have no chance against us. Surrender now or we will kill you all...
dlga_party_encounter_hostile_attacker:close_window|Don't attack! We surrender.
dlga_party_encounter_hostile_attacker:close_window.1|We will fight to the end!
dlga_start:party_encounter_hostile_defender|What do you want?
dlga_party_encounter_hostile_defender:party_encounter_hostile_ultimatum_surrender|Surrender or die!
dlga_party_encounter_hostile_ultimatum_surrender:close_window|{s43}
dlga_party_encounter_hostile_defender:close_window|Nothing. I was just passing by...
dlga_merch_captain_start:merch_captain_vibor|Good day, {sir/madam}. What can I do for you? {s2}
dlga_merch_captain_vibor:merch_captain_naem|I want to hire some soldiers.
dlga_merch_captain_vibor:merch_captain_eqvip_type_selection|I would like to change my men's equipment.
dlga_merch_captain_vibor:close_window|I was just passing by...
dlga_merch_captain_naem:merch_captain_naem_menu|Who would you like to hire?
dlga_merch_captain_naem_menu:merch_captain_vibor1|{s19}
dlga_merch_captain_naem_menu:start|I don't need anything.
dlga_merch_captain_vibor1:merch_captain_count|{s20}
dlga_merch_captain_count:start|1 {s20}
dlga_merch_captain_count:start.1|3 {s20}
dlga_merch_captain_count:start.2|5 {s20}
dlga_merch_captain_count:merch_captain_start|I need nothing.
dlga_merch_captain_eqvip_type_selection:merch_captain_type_selection_menu|Which troop class do you wish to equip?
dlga_merch_captain_type_selection_menu:merch_captain_eqvip|{s19} ({reg7} {s20})
dlga_merch_captain_type_selection_menu:merch_captain_start|{s19}
dlga_merch_captain_eqvip:merch_captain_eqvip_menu|{s20}
dlga_merch_captain_eqvip_menu:merch_eqvip|Something to wear on their heads...
dlga_merch_captain_eqvip_menu:merch_eqvip.1|Better armor...
dlga_merch_captain_eqvip_menu:merch_eqvip.2|Change the horses...
dlga_merch_captain_eqvip_menu:merch_eqvip.3|Melee weapons...
dlga_merch_captain_eqvip_menu:merch_eqvip.4|Better boots...
dlga_merch_captain_eqvip_menu:merch_eqvip.5|Gloves...
dlga_merch_captain_eqvip_menu:merch_eqvip.6|Melee weapons...
dlga_merch_captain_eqvip_menu:merch_eqvip.7|Long-range weapons...
dlga_merch_captain_eqvip_menu:merch_eqvip.8|Shields...
dlga_merch_captain_eqvip_menu:merch_captain_start|Thank you. That will be all...
dlga_merch_eqvip:merch_eqvip_menu|Here you are, {sir/madam}. This is everything I have.
dlga_merch_eqvip_menu:merch_captain_start|{s21}
dlga_merch_eqvip_menu:merch_captain_start.1|{s21}
